train_loss,test_loss
0.4145971224308014,0.4115315731614828
0.24613419783115387,0.14908019406720996
0.12663251358270644,0.09825850557535887
0.08727515417337417,0.07231794041581452
0.06496750497817994,0.05734029284212738
0.05167989653348923,0.04536943114362657
0.04403825117647648,0.04053960315650329
0.038582062259316444,0.036122830177191645
0.035584254056215285,0.03451721085002646
0.03349813130497933,0.03256339760264382
0.03262876461446285,0.033644211071077734
0.0329181119799614,0.03234801260987297
0.032363970652222636,0.03216468676691875
0.03283549226820469,0.03206565836444497
0.032261855199933055,0.03313433763105422
0.03196368035674095,0.03218903247034177
0.031167722851037978,0.03231826901901513
0.03183779738843441,0.030435312073677778
0.031805585354566575,0.03043037938186899
0.03179488900303841,0.033424980589188635
0.03155564245581627,0.03183181845815852
0.0322103830575943,0.03140260954387486
0.031379024565219876,0.03174959897296503
0.03193753287196159,0.030959652445744723
0.03165353009104729,0.030845822766423225
0.0320990229845047,0.03282729274360463
0.031528030157089236,0.03131450590444729
0.03172351521253586,0.033186650020070374
0.031589838996529576,0.032612676615826786
0.03236620296537876,0.031312949024140835
0.03163290509581566,0.032687344355508685
0.031768177270889285,0.0328901304746978
0.0311588873565197,0.03156447963556275
0.032460101157426834,0.03115410974714905
0.031887094870209694,0.03157250490039587
0.03204580941796303,0.031431781710125506
0.03171187175810337,0.03157894790638238
0.03149111300706863,0.03264267311897129
0.031932135581970215,0.03129422035999596
0.03151089590787887,0.03133940289262682
0.030987723127007486,0.03178570908494294
0.03213318759202957,0.03190072072902694
0.03153609201312065,0.03244222979992628
0.03161210291087627,0.03182355675380677
0.03122714699804783,0.03061156492913142
0.03183534985780716,0.031077100487891585
0.031247261196374894,0.03194806847022846
0.031235639855265618,0.03224747674539685
0.032213539600372314,0.0308791704592295
0.032263563573360445,0.03053137200186029
0.03138108432292938,0.031201612844597548
0.03131778411567211,0.03065368311945349
0.03112708689272404,0.03158947901101783
0.03162315562367439,0.031486590625718236
0.03234162533283234,0.03280771471327171
0.03160081216692925,0.031146247347351164
0.031940764248371126,0.030695139954332262
0.03144552783668041,0.03217279590899125
0.03166404414176941,0.031004834861960262
0.031163101509213448,0.031635741936042905
0.032029809534549716,0.0324303352390416
0.03126455423235893,0.032398792973253876
0.03175424912571907,0.03201294539030641
0.031902171358466146,0.03090429794974625
0.03183115628361702,0.032686548540368676
0.03130369880795479,0.03214884380577132
0.03216776160895824,0.03164855029899627
0.03189958748221398,0.031255917449016124
0.03182849980890751,0.03082137688761577
0.031849359676241876,0.03171253687469289
0.031311836838722226,0.030937090166844428
0.031218184992671014,0.030715058674104512
0.031087279811501504,0.031680735875852406
0.031776543870568275,0.03153545822715387
0.031292894333600996,0.030723521951586008
0.030914068683981895,0.031351685407571495
0.03144773335754871,0.03262498928233981
0.031240763634443284,0.033620960428379476
0.032009960174560544,0.030038901371881366
0.03199781589210034,0.030749802361242473
0.031403041884303096,0.03183561429614201
0.03179581221938133,0.030706943303812295
0.030620183438062668,0.0315453372313641
0.03102573610842228,0.03028365143109113
0.03177810660004616,0.03227339673321694
0.03160443143546581,0.031526869104709476
0.032183694884181026,0.03228195337578654
0.03150359652936459,0.030287372646853328
0.030750503674149512,0.032053889823146164
0.031729350268840786,0.03180925705237314
0.03108489763736725,0.03133262234041467
0.03163546606898308,0.03106868063332513
0.0308166144490242,0.030640595767181367
0.031069571167230605,0.030797644518315792
0.03126088394224644,0.032358655822463334
0.031366686418652534,0.03069994697580114
0.030977374330163003,0.03200006269617006
0.03142991942167282,0.03149861266138032
0.031880709171295166,0.02994086657417938
0.030978912249207496,0.031084784539416432
0.03097268122434616,0.030451177794020623
0.03140104515850544,0.03075899585383013
0.031240439742803574,0.03158700017957017
0.03092740049958229,0.03113761608256027
0.03127021817862988,0.031173586088698357
0.031111983492970466,0.031096458493266255
0.031247280031442642,0.030441287846770138
0.030929675161838532,0.031692105694673955
0.03160706482827663,0.030234234291128814
0.030949850127100945,0.03189009189372882
0.03176098065078258,0.03117375518195331
0.03138717132806778,0.030495250539388508
0.030528661713004113,0.03040271589998156
0.030883173406124113,0.03127397992648184
0.030951297625899314,0.031012706051114947
0.031576101824641226,0.031834140594583005
0.03107214170694351,0.0298801333992742
0.03059486770629883,0.031120396335609257
0.03105566164851189,0.029246425780002028
0.031100549057126045,0.029893754282966256
0.0317790306955576,0.030340994708240032
0.03105313605070114,0.03081867768196389
0.031409787923097614,0.031176107411738485
0.03188248261809349,0.03164309437852353
0.0314814521074295,0.0316003724001348
0.032147151112556456,0.031463061401154846
0.03171687290072441,0.030886137450579554
0.031390957325696946,0.030598332174122334
0.03111576586961746,0.03110882721375674
0.03195899283885956,0.030382444383576512
0.031177125453948976,0.03125648415880278
0.031176356270909308,0.031601745751686394
0.031029149755835532,0.03019157686503604
0.031129211500287055,0.030735027859918773
0.030864037483930587,0.031182599370367825
0.03132918673753739,0.0301567287533544
0.030873347267508507,0.029834933287929744
0.031082704663276672,0.031025474658235908
0.030341044187545775,0.030316839285660535
0.03075760695338249,0.030609459790866822
0.031261971935629844,0.030546187364961952
0.030907330140471458,0.028581053717061877
0.031186466664075853,0.030726738914381713
0.030806332111358643,0.030823310720734298
0.030354376152157782,0.03193724021548405
0.030377389192581178,0.029736469266936183
0.030725532799959182,0.030634029593784362
0.03104530330002308,0.030445365817286074
0.030548194527626037,0.030188212578650564
0.030599328994750978,0.030038417782634497
0.031084201976656914,0.030110408377368003
0.030585749164223672,0.030764251190703362
0.03114099256694317,0.03311967145418748
0.031225101813673974,0.030780770059209317
0.03095858906209469,0.030596842931117862
0.03065302887558937,0.02989771927241236
0.03035818773508072,0.0309495244291611
0.030679939642548563,0.030252418655436486
0.030245898172259332,0.03168924932833761
0.030450660318136216,0.030339454184286296
0.03113125690817833,0.030300031416118145
0.031304628893733026,0.02914225123822689
0.030991496205329896,0.031102949636988342
0.031058256596326828,0.03188197762938216
0.030434661105275155,0.031074869562871754
0.03059275971353054,0.03144445945508778
0.03078884941339493,0.03062763763591647
0.030283122658729553,0.031690489675384015
0.0309170735925436,0.030904247367288917
0.030422487825155258,0.03044261096511036
0.030490398809313774,0.030699230905156583
0.03061954489350319,0.029966326081193984
0.030033384010195733,0.031003904587123543
0.030833074793219565,0.03177278791554272
0.031072977021336556,0.03032834071200341
0.030613042563199997,0.02948199084494263
0.030274607703089713,0.03005860693519935
0.03142586649954319,0.029888950986787677
0.030095797404646872,0.030547900940291584
0.030895401671528815,0.030504115275107324
0.030886644154787063,0.0292132276808843
0.03105504548549652,0.03006997227203101
0.03034923619031906,0.031993095588404685
0.030726728931069373,0.03016879700589925
0.0299855774641037,0.030697072856128216
0.029944012135267258,0.030383279139641672
0.030052817195653916,0.030677295697387308
0.03067865101993084,0.032503420137800276
0.030329093053936957,0.029037796601187438
0.03063195186853409,0.030755828542169183
0.030481035202741622,0.029614764382131398
0.030135846242308615,0.03116559941554442
0.030874943137168886,0.029909468430560082
