train_loss,test_loss
0.5339257768222264,0.5367874470021989
0.2353383698633739,0.08754123250643413
0.05271888566868646,0.037850859885414444
0.033577894126730304,0.03269239659938547
0.03101343084126711,0.03139039967209101
0.030132729613355228,0.030652579023606248
0.02957239451685122,0.030297953635454178
0.02911112542663302,0.02993184421211481
0.028691793765340534,0.02938998169783089
0.02822425945528916,0.028692931764655642
0.027649411798587868,0.028336648622320756
0.02668799121997186,0.027009042186869517
0.025044954727802958,0.024753326550126076
0.02256287027682577,0.022624126635491848
0.0201742219339524,0.021046805505951244
0.018213560698287827,0.019693988582326308
0.017160890251398088,0.019026021473109722
0.01643876030242869,0.018277775806685288
0.016058767547032664,0.01859463772012128
0.015628337926630462,0.017680737293428846
0.01528846403317792,0.017901429285605747
0.015031400149954216,0.017230873513552878
0.01467853839110051,0.017039261137445767
0.014546698132263763,0.017399511610468228
0.014393884715225016,0.016653164341631863
0.014040177009467568,0.016637939752803907
0.01396675000765494,0.01648176746028993
0.01371560071461967,0.016536759833494823
0.013672532314168555,0.016430386807769537
0.013492664575044598,0.016104375891801383
0.013222551997750997,0.01599947006131212
0.013156077784619162,0.016171109138263598
0.013169135618954896,0.015981722416149244
0.01299225137169872,0.01593910302552912
0.012842330695795162,0.0155444440121452
0.012796270661056042,0.01556962775066495
0.012798640823790005,0.015493682947837643
0.012664850056171417,0.015451973873294063
0.012640894377338036,0.015809053865571816
0.012524697663528579,0.015400352629108561
0.012431355419435672,0.015268042580121093
0.01240857413836888,0.015252319940676292
0.012292842979409866,0.015351600996736024
0.012255377748182842,0.01519710560225778
0.012223778385668993,0.015180216533028416
0.012122732307761907,0.015233931804282798
0.011990663369319268,0.015193530358374119
0.011959485217396702,0.014950046833190653
0.011976653124604907,0.014851639978587627
0.011826972264264312,0.014840201888647344
0.011789506607289826,0.014865262019965384
0.011749082138495785,0.014825231136961116
0.011694274550037725,0.014840743090543482
0.011690385892455067,0.015054883745809397
0.011581884976476432,0.01501249149441719
0.01154150159231254,0.014827930989364782
0.011479238048195839,0.014746985346492793
0.011393090364124094,0.014859355003055599
0.011350715586117336,0.01444403108002411
0.011342830104487283,0.014548791158530448
0.011237641330808401,0.014433742500841618
0.011229959422988552,0.014424347060008181
0.011116205195763281,0.014523853754831685
0.011075226603341953,0.014450646160791317
0.011049146497888225,0.014345842568824688
0.010945877286472491,0.014287071199052863
0.010921833238431386,0.014209729722804494
0.010832396947911807,0.014075243224700293
0.010782153531908988,0.014248083862993453
0.010736970004758664,0.014213716766486565
0.010721068363636732,0.014320426879243718
0.010702911524900369,0.014057197297612825
0.010664814258260387,0.014050069368547864
0.010622833669185639,0.013960359825028313
0.010603177786937782,0.013939480504228009
0.01048809022509626,0.013845624143464698
0.010438351639147315,0.013917753162483374
